wavenumber (1/cm),cross section (cm^2)
22630.000,1.771E-22
22631.000,1.769E-22
22632.000,1.766E-22
22633.000,1.764E-22
22634.000,1.761E-22
22635.000,1.759E-22
22636.000,1.756E-22
22637.000,1.754E-22
22638.000,1.751E-22
22639.000,1.748E-22
22640.000,1.746E-22
22641.000,1.743E-22
22642.000,1.740E-22
22643.000,1.738E-22
22644.000,1.735E-22
22645.000,1.732E-22
22646.000,1.730E-22
22647.000,1.727E-22
22648.000,1.724E-22
22649.000,1.721E-22
22650.000,1.718E-22
22651.000,1.716E-22
22652.000,1.713E-22
22653.000,1.710E-22
22654.000,1.707E-22
22655.000,1.704E-22
22656.000,1.701E-22
22657.000,1.699E-22
22658.000,1.696E-22
22659.000,1.693E-22
22660.000,1.690E-22
22661.000,1.687E-22
22662.000,1.683E-22
22663.000,1.680E-22
22664.000,1.677E-22
22665.000,1.673E-22
22666.000,1.670E-22
22667.000,1.667E-22
22668.000,1.663E-22
22669.000,1.660E-22
22670.000,1.657E-22
22671.000,1.653E-22
22672.000,1.650E-22
22673.000,1.646E-22
22674.000,1.643E-22
22675.000,1.639E-22
22676.000,1.636E-22
22677.000,1.632E-22
22678.000,1.629E-22
22679.000,1.625E-22
22680.000,1.621E-22
22681.000,1.618E-22
22682.000,1.614E-22
22683.000,1.611E-22
22684.000,1.607E-22
22685.000,1.604E-22
22686.000,1.600E-22
22687.000,1.597E-22
22688.000,1.594E-22
22689.000,1.590E-22
22690.000,1.587E-22
22691.000,1.584E-22
22692.000,1.581E-22
22693.000,1.577E-22
22694.000,1.574E-22
22695.000,1.571E-22
22696.000,1.567E-22
22697.000,1.564E-22
22698.000,1.560E-22
22699.000,1.556E-22
22700.000,1.552E-22
22701.000,1.548E-22
22702.000,1.544E-22
22703.000,1.541E-22
22704.000,1.537E-22
22705.000,1.533E-22
22706.000,1.529E-22
22707.000,1.525E-22
22708.000,1.521E-22
22709.000,1.517E-22
22710.000,1.513E-22
22711.000,1.510E-22
22712.000,1.506E-22
22713.000,1.502E-22
22714.000,1.498E-22
22715.000,1.495E-22
22716.000,1.491E-22
22717.000,1.487E-22
22718.000,1.483E-22
22719.000,1.480E-22
22720.000,1.476E-22
22721.000,1.472E-22
22722.000,1.468E-22
22723.000,1.465E-22
22724.000,1.461E-22
22725.000,1.457E-22
22726.000,1.454E-22
22727.000,1.450E-22
22728.000,1.446E-22
22729.000,1.442E-22
22730.000,1.439E-22
22731.000,1.435E-22
22732.000,1.431E-22
22733.000,1.428E-22
22734.000,1.424E-22
22735.000,1.420E-22
22736.000,1.416E-22
22737.000,1.412E-22
22738.000,1.408E-22
22739.000,1.404E-22
22740.000,1.400E-22
22741.000,1.395E-22
22742.000,1.391E-22
22743.000,1.387E-22
22744.000,1.383E-22
22745.000,1.379E-22
22746.000,1.375E-22
22747.000,1.371E-22
22748.000,1.367E-22
22749.000,1.363E-22
22750.000,1.360E-22
22751.000,1.356E-22
22752.000,1.352E-22
22753.000,1.348E-22
22754.000,1.344E-22
22755.000,1.340E-22
22756.000,1.337E-22
22757.000,1.333E-22
22758.000,1.329E-22
22759.000,1.325E-22
22760.000,1.321E-22
22761.000,1.317E-22
22762.000,1.313E-22
22763.000,1.309E-22
22764.000,1.305E-22
22765.000,1.302E-22
22766.000,1.298E-22
22767.000,1.294E-22
22768.000,1.290E-22
22769.000,1.286E-22
22770.000,1.282E-22
22771.000,1.278E-22
22772.000,1.274E-22
22773.000,1.270E-22
22774.000,1.266E-22
22775.000,1.263E-22
22776.000,1.259E-22
22777.000,1.255E-22
22778.000,1.251E-22
22779.000,1.247E-22
22780.000,1.243E-22
22781.000,1.240E-22
22782.000,1.236E-22
22783.000,1.232E-22
22784.000,1.228E-22
22785.000,1.224E-22
22786.000,1.220E-22
22787.000,1.216E-22
22788.000,1.213E-22
22789.000,1.209E-22
22790.000,1.205E-22
22791.000,1.201E-22
22792.000,1.197E-22
22793.000,1.194E-22
22794.000,1.190E-22
22795.000,1.186E-22
22796.000,1.182E-22
22797.000,1.178E-22
22798.000,1.175E-22
22799.000,1.171E-22
22800.000,1.168E-22
22801.000,1.164E-22
22802.000,1.160E-22
22803.000,1.157E-22
22804.000,1.153E-22
22805.000,1.149E-22
22806.000,1.146E-22
22807.000,1.142E-22
22808.000,1.139E-22
22809.000,1.135E-22
22810.000,1.131E-22
22811.000,1.128E-22
22812.000,1.124E-22
22813.000,1.121E-22
22814.000,1.117E-22
22815.000,1.113E-22
22816.000,1.110E-22
22817.000,1.106E-22
22818.000,1.103E-22
22819.000,1.099E-22
22820.000,1.096E-22
22821.000,1.092E-22
22822.000,1.089E-22
22823.000,1.086E-22
22824.000,1.083E-22
22825.000,1.079E-22
22826.000,1.076E-22
22827.000,1.073E-22
22828.000,1.070E-22
22829.000,1.067E-22
22830.000,1.064E-22
22831.000,1.060E-22
22832.000,1.057E-22
22833.000,1.054E-22
22834.000,1.051E-22
22835.000,1.048E-22
22836.000,1.045E-22
22837.000,1.042E-22
22838.000,1.039E-22
22839.000,1.036E-22
22840.000,1.034E-22
22841.000,1.031E-22
22842.000,1.028E-22
22843.000,1.025E-22
22844.000,1.022E-22
22845.000,1.019E-22
22846.000,1.016E-22
22847.000,1.013E-22
22848.000,1.011E-22
22849.000,1.008E-22
22850.000,1.006E-22
22851.000,1.003E-22
22852.000,1.001E-22
22853.000,9.982E-23
22854.000,9.956E-23
22855.000,9.931E-23
22856.000,9.905E-23
22857.000,9.880E-23
22858.000,9.854E-23
22859.000,9.829E-23
22860.000,9.808E-23
22861.000,9.787E-23
22862.000,9.766E-23
22863.000,9.746E-23
22864.000,9.725E-23
22865.000,9.704E-23
22866.000,9.683E-23
22867.000,9.662E-23
22868.000,9.641E-23
22869.000,9.621E-23
22870.000,9.600E-23
22871.000,9.579E-23
22872.000,9.558E-23
22873.000,9.539E-23
22874.000,9.520E-23
22875.000,9.500E-23
22876.000,9.481E-23
22877.000,9.462E-23
22878.000,9.443E-23
22879.000,9.423E-23
22880.000,9.404E-23
22881.000,9.385E-23
22882.000,9.366E-23
22883.000,9.346E-23
22884.000,9.327E-23
22885.000,9.314E-23
22886.000,9.301E-23
22887.000,9.288E-23
22888.000,9.274E-23
22889.000,9.261E-23
22890.000,9.248E-23
22891.000,9.235E-23
22892.000,9.222E-23
22893.000,9.209E-23
22894.000,9.195E-23
22895.000,9.182E-23
22896.000,9.169E-23
22897.000,9.156E-23
22898.000,9.144E-23
22899.000,9.132E-23
22900.000,9.120E-23
22901.000,9.109E-23
22902.000,9.097E-23
22903.000,9.085E-23
22904.000,9.073E-23
22905.000,9.061E-23
22906.000,9.049E-23
22907.000,9.038E-23
22908.000,9.026E-23
22909.000,9.014E-23
22910.000,9.007E-23
22911.000,9.001E-23
22912.000,8.994E-23
22913.000,8.988E-23
22914.000,8.981E-23
22915.000,8.974E-23
22916.000,8.968E-23
22917.000,8.961E-23
22918.000,8.954E-23
22919.000,8.948E-23
22920.000,8.941E-23
22921.000,8.935E-23
22922.000,8.928E-23
22923.000,8.924E-23
22924.000,8.920E-23
22925.000,8.915E-23
22926.000,8.911E-23
22927.000,8.907E-23
22928.000,8.903E-23
22929.000,8.898E-23
22930.000,8.894E-23
22931.000,8.890E-23
22932.000,8.886E-23
22933.000,8.881E-23
22934.000,8.877E-23
22935.000,8.873E-23
22936.000,8.872E-23
22937.000,8.870E-23
22938.000,8.869E-23
22939.000,8.868E-23
22940.000,8.866E-23
22941.000,8.865E-23
22942.000,8.864E-23
22943.000,8.862E-23
22944.000,8.861E-23
22945.000,8.860E-23
22946.000,8.858E-23
22947.000,8.857E-23
22948.000,8.857E-23
22949.000,8.857E-23
22950.000,8.857E-23
22951.000,8.856E-23
22952.000,8.856E-23
22953.000,8.856E-23
22954.000,8.856E-23
22955.000,8.856E-23
22956.000,8.856E-23
22957.000,8.855E-23
22958.000,8.855E-23
22959.000,8.855E-23
22960.000,8.855E-23
22961.000,8.858E-23
22962.000,8.861E-23
22963.000,8.864E-23
22964.000,8.867E-23
22965.000,8.870E-23
22966.000,8.873E-23
22967.000,8.877E-23
22968.000,8.880E-23
22969.000,8.883E-23
22970.000,8.886E-23
22971.000,8.889E-23
22972.000,8.892E-23
22973.000,8.895E-23
22974.000,8.898E-23
22975.000,8.902E-23
22976.000,8.905E-23
22977.000,8.909E-23
22978.000,8.912E-23
22979.000,8.916E-23
22980.000,8.919E-23
22981.000,8.923E-23
22982.000,8.926E-23
22983.000,8.930E-23
22984.000,8.933E-23
22985.000,8.937E-23
22986.000,8.940E-23
22987.000,8.945E-23
22988.000,8.950E-23
22989.000,8.955E-23
22990.000,8.960E-23
22991.000,8.965E-23
22992.000,8.970E-23
22993.000,8.975E-23
22994.000,8.980E-23
22995.000,8.985E-23
22996.000,8.990E-23
22997.000,8.995E-23
22998.000,9.000E-23
22999.000,9.005E-23
23000.000,9.009E-23
23001.000,9.014E-23
23002.000,9.019E-23
23003.000,9.023E-23
23004.000,9.028E-23
23005.000,9.033E-23
23006.000,9.038E-23
23007.000,9.042E-23
23008.000,9.047E-23
23009.000,9.052E-23
23010.000,9.056E-23
23011.000,9.061E-23
23012.000,9.065E-23
23013.000,9.069E-23
23014.000,9.073E-23
23015.000,9.077E-23
23016.000,9.081E-23
23017.000,9.085E-23
23018.000,9.089E-23
23019.000,9.093E-23
23020.000,9.097E-23
23021.000,9.101E-23
23022.000,9.105E-23
23023.000,9.109E-23
23024.000,9.113E-23
23025.000,9.117E-23
23026.000,9.121E-23
23027.000,9.125E-23
23028.000,9.129E-23
23029.000,9.133E-23
23030.000,9.137E-23
23031.000,9.142E-23
23032.000,9.146E-23
23033.000,9.150E-23
23034.000,9.154E-23
23035.000,9.158E-23
23036.000,9.162E-23
23037.000,9.166E-23
23038.000,9.169E-23
23039.000,9.171E-23
23040.000,9.174E-23
23041.000,9.177E-23
23042.000,9.179E-23
23043.000,9.182E-23
23044.000,9.185E-23
23045.000,9.188E-23
23046.000,9.190E-23
23047.000,9.193E-23
23048.000,9.196E-23
23049.000,9.198E-23
23050.000,9.201E-23
23051.000,9.201E-23
23052.000,9.201E-23
23053.000,9.201E-23
23054.000,9.200E-23
23055.000,9.200E-23
23056.000,9.200E-23
23057.000,9.200E-23
23058.000,9.200E-23
23059.000,9.199E-23
23060.000,9.199E-23
23061.000,9.199E-23
23062.000,9.199E-23
23063.000,9.197E-23
23064.000,9.196E-23
23065.000,9.194E-23
23066.000,9.192E-23
23067.000,9.191E-23
23068.000,9.189E-23
23069.000,9.187E-23
23070.000,9.185E-23
23071.000,9.184E-23
23072.000,9.182E-23
23073.000,9.180E-23
23074.000,9.179E-23
23075.000,9.177E-23
23076.000,9.172E-23
23077.000,9.166E-23
23078.000,9.161E-23
23079.000,9.155E-23
23080.000,9.150E-23
23081.000,9.145E-23
23082.000,9.139E-23
23083.000,9.134E-23
23084.000,9.129E-23
23085.000,9.123E-23
23086.000,9.118E-23
23087.000,9.112E-23
23088.000,9.107E-23
23089.000,9.099E-23
23090.000,9.091E-23
23091.000,9.082E-23
23092.000,9.074E-23
23093.000,9.066E-23
23094.000,9.058E-23
23095.000,9.049E-23
23096.000,9.041E-23
23097.000,9.033E-23
23098.000,9.025E-23
23099.000,9.016E-23
23100.000,9.008E-23
23101.000,9.000E-23
23102.000,8.989E-23
23103.000,8.978E-23
23104.000,8.967E-23
23105.000,8.956E-23
23106.000,8.945E-23
23107.000,8.934E-23
23108.000,8.924E-23
23109.000,8.913E-23
23110.000,8.902E-23
23111.000,8.891E-23
23112.000,8.880E-23
23113.000,8.869E-23
23114.000,8.858E-23
23115.000,8.845E-23
23116.000,8.833E-23
23117.000,8.820E-23
23118.000,8.807E-23
23119.000,8.795E-23
23120.000,8.782E-23
23121.000,8.769E-23
23122.000,8.756E-23
23123.000,8.744E-23
23124.000,8.731E-23
23125.000,8.718E-23
23126.000,8.706E-23
23127.000,8.693E-23
23128.000,8.677E-23
23129.000,8.662E-23
23130.000,8.646E-23
23131.000,8.631E-23
23132.000,8.615E-23
23133.000,8.600E-23
23134.000,8.584E-23
23135.000,8.569E-23
23136.000,8.553E-23
23137.000,8.538E-23
23138.000,8.522E-23
23139.000,8.507E-23
23140.000,8.491E-23
23141.000,8.473E-23
23142.000,8.456E-23
23143.000,8.438E-23
23144.000,8.420E-23
23145.000,8.403E-23
23146.000,8.385E-23
23147.000,8.367E-23
23148.000,8.349E-23
23149.000,8.332E-23
23150.000,8.314E-23
23151.000,8.296E-23
23152.000,8.279E-23
23153.000,8.261E-23
23154.000,8.242E-23
23155.000,8.223E-23
23156.000,8.204E-23
23157.000,8.185E-23
23158.000,8.166E-23
23159.000,8.147E-23
23160.000,8.127E-23
23161.000,8.108E-23
23162.000,8.089E-23
23163.000,8.070E-23
23164.000,8.051E-23
23165.000,8.032E-23
23166.000,8.013E-23
23167.000,7.994E-23
23168.000,7.975E-23
23169.000,7.956E-23
23170.000,7.937E-23
23171.000,7.918E-23
23172.000,7.899E-23
23173.000,7.879E-23
23174.000,7.860E-23
23175.000,7.841E-23
23176.000,7.822E-23
23177.000,7.803E-23
23178.000,7.784E-23
23179.000,7.765E-23
23180.000,7.746E-23
23181.000,7.727E-23
23182.000,7.707E-23
23183.000,7.688E-23
23184.000,7.669E-23
23185.000,7.650E-23
23186.000,7.630E-23
23187.000,7.611E-23
23188.000,7.592E-23
23189.000,7.573E-23
23190.000,7.553E-23
23191.000,7.534E-23
23192.000,7.515E-23
23193.000,7.497E-23
23194.000,7.479E-23
23195.000,7.460E-23
23196.000,7.442E-23
23197.000,7.424E-23
23198.000,7.406E-23
23199.000,7.387E-23
23200.000,7.369E-23
23201.000,7.351E-23
23202.000,7.333E-23
23203.000,7.314E-23
23204.000,7.296E-23
23205.000,7.278E-23
23206.000,7.261E-23
23207.000,7.244E-23
23208.000,7.227E-23
23209.000,7.210E-23
23210.000,7.193E-23
23211.000,7.176E-23
23212.000,7.158E-23
23213.000,7.141E-23
23214.000,7.124E-23
23215.000,7.107E-23
23216.000,7.090E-23
23217.000,7.073E-23
23218.000,7.056E-23
23219.000,7.042E-23
23220.000,7.028E-23
23221.000,7.014E-23
23222.000,7.000E-23
23223.000,6.986E-23
23224.000,6.972E-23
23225.000,6.959E-23
23226.000,6.945E-23
23227.000,6.931E-23
23228.000,6.917E-23
23229.000,6.903E-23
23230.000,6.889E-23
23231.000,6.875E-23
23232.000,6.862E-23
23233.000,6.849E-23
23234.000,6.836E-23
23235.000,6.823E-23
23236.000,6.810E-23
23237.000,6.797E-23
23238.000,6.783E-23
23239.000,6.770E-23
23240.000,6.757E-23
23241.000,6.744E-23
23242.000,6.731E-23
23243.000,6.718E-23
23244.000,6.705E-23
23245.000,6.696E-23
23246.000,6.687E-23
23247.000,6.678E-23
23248.000,6.670E-23
23249.000,6.661E-23
23250.000,6.652E-23
23251.000,6.643E-23
23252.000,6.634E-23
23253.000,6.625E-23
23254.000,6.617E-23
23255.000,6.608E-23
23256.000,6.599E-23
23257.000,6.590E-23
23258.000,6.583E-23
23259.000,6.577E-23
23260.000,6.570E-23
23261.000,6.564E-23
23262.000,6.557E-23
23263.000,6.550E-23
23264.000,6.544E-23
23265.000,6.537E-23
23266.000,6.530E-23
23267.000,6.524E-23
23268.000,6.517E-23
23269.000,6.511E-23
23270.000,6.504E-23
23271.000,6.501E-23
23272.000,6.498E-23
23273.000,6.495E-23
23274.000,6.492E-23
23275.000,6.489E-23
23276.000,6.486E-23
23277.000,6.482E-23
23278.000,6.479E-23
23279.000,6.476E-23
23280.000,6.473E-23
23281.000,6.470E-23
23282.000,6.467E-23
23283.000,6.464E-23
23284.000,6.463E-23
23285.000,6.462E-23
23286.000,6.461E-23
23287.000,6.460E-23
23288.000,6.459E-23
23289.000,6.458E-23
23290.000,6.458E-23
23291.000,6.457E-23
23292.000,6.456E-23
23293.000,6.455E-23
23294.000,6.454E-23
23295.000,6.453E-23
23296.000,6.452E-23
23297.000,6.455E-23
23298.000,6.457E-23
23299.000,6.460E-23
23300.000,6.462E-23
23301.000,6.465E-23
23302.000,6.467E-23
23303.000,6.470E-23
23304.000,6.472E-23
23305.000,6.475E-23
23306.000,6.477E-23
23307.000,6.480E-23
23308.000,6.482E-23
23309.000,6.485E-23
23310.000,6.488E-23
23311.000,6.491E-23
23312.000,6.494E-23
23313.000,6.498E-23
23314.000,6.501E-23
23315.000,6.504E-23
23316.000,6.507E-23
23317.000,6.510E-23
23318.000,6.513E-23
23319.000,6.516E-23
23320.000,6.520E-23
23321.000,6.523E-23
23322.000,6.526E-23
23323.000,6.529E-23
23324.000,6.534E-23
23325.000,6.540E-23
23326.000,6.545E-23
23327.000,6.551E-23
23328.000,6.556E-23
23329.000,6.562E-23
23330.000,6.567E-23
23331.000,6.573E-23
23332.000,6.578E-23
23333.000,6.584E-23
23334.000,6.589E-23
23335.000,6.595E-23
23336.000,6.600E-23
23337.000,6.607E-23
23338.000,6.613E-23
23339.000,6.620E-23
23340.000,6.626E-23
23341.000,6.633E-23
23342.000,6.639E-23
23343.000,6.646E-23
23344.000,6.652E-23
23345.000,6.659E-23
23346.000,6.665E-23
23347.000,6.672E-23
23348.000,6.678E-23
23349.000,6.685E-23
23350.000,6.693E-23
23351.000,6.701E-23
23352.000,6.709E-23
23353.000,6.717E-23
23354.000,6.725E-23
23355.000,6.733E-23
23356.000,6.742E-23
23357.000,6.750E-23
23358.000,6.758E-23
23359.000,6.766E-23
23360.000,6.774E-23
23361.000,6.782E-23
23362.000,6.790E-23
23363.000,6.798E-23
23364.000,6.807E-23
23365.000,6.815E-23
23366.000,6.824E-23
23367.000,6.832E-23
23368.000,6.841E-23
23369.000,6.849E-23
23370.000,6.858E-23
23371.000,6.867E-23
23372.000,6.875E-23
23373.000,6.884E-23
23374.000,6.892E-23
23375.000,6.901E-23
23376.000,6.909E-23
23377.000,6.917E-23
23378.000,6.925E-23
23379.000,6.934E-23
23380.000,6.942E-23
23381.000,6.950E-23
23382.000,6.958E-23
23383.000,6.967E-23
23384.000,6.975E-23
23385.000,6.983E-23
23386.000,6.991E-23
23387.000,7.000E-23
23388.000,7.008E-23
23389.000,7.016E-23
23390.000,7.024E-23
23391.000,7.033E-23
23392.000,7.041E-23
23393.000,7.049E-23
23394.000,7.058E-23
23395.000,7.066E-23
23396.000,7.074E-23
23397.000,7.082E-23
23398.000,7.091E-23
23399.000,7.099E-23
23400.000,7.107E-23
23401.000,7.116E-23
23402.000,7.124E-23
23403.000,7.132E-23
23404.000,7.140E-23
23405.000,7.149E-23
23406.000,7.157E-23
23407.000,7.165E-23
23408.000,7.173E-23
23409.000,7.182E-23
23410.000,7.190E-23
23411.000,7.198E-23
23412.000,7.206E-23
23413.000,7.215E-23
23414.000,7.223E-23
23415.000,7.231E-23
23416.000,7.237E-23
23417.000,7.243E-23
23418.000,7.249E-23
23419.000,7.256E-23
23420.000,7.262E-23
23421.000,7.268E-23
23422.000,7.274E-23
23423.000,7.280E-23
23424.000,7.286E-23
23425.000,7.292E-23
23426.000,7.299E-23
23427.000,7.305E-23
23428.000,7.311E-23
23429.000,7.317E-23
23430.000,7.323E-23
23431.000,7.329E-23
23432.000,7.336E-23
23433.000,7.342E-23
23434.000,7.348E-23
23435.000,7.354E-23
23436.000,7.361E-23
23437.000,7.367E-23
23438.000,7.373E-23
23439.000,7.379E-23
23440.000,7.386E-23
23441.000,7.392E-23
23442.000,7.398E-23
23443.000,7.403E-23
23444.000,7.407E-23
23445.000,7.412E-23
23446.000,7.416E-23
23447.000,7.421E-23
23448.000,7.425E-23
23449.000,7.430E-23
23450.000,7.434E-23
23451.000,7.439E-23
23452.000,7.443E-23
23453.000,7.448E-23
23454.000,7.452E-23
23455.000,7.457E-23
23456.000,7.459E-23
23457.000,7.462E-23
23458.000,7.464E-23
23459.000,7.467E-23
23460.000,7.469E-23
23461.000,7.472E-23
23462.000,7.474E-23
23463.000,7.476E-23
23464.000,7.479E-23
23465.000,7.481E-23
23466.000,7.484E-23
23467.000,7.486E-23
23468.000,7.489E-23
23469.000,7.491E-23
23470.000,7.493E-23
23471.000,7.494E-23
23472.000,7.496E-23
23473.000,7.497E-23
23474.000,7.499E-23
23475.000,7.500E-23
23476.000,7.502E-23
23477.000,7.503E-23
23478.000,7.505E-23
23479.000,7.506E-23
23480.000,7.508E-23
23481.000,7.509E-23
23482.000,7.511E-23
23483.000,7.510E-23
23484.000,7.509E-23
23485.000,7.508E-23
23486.000,7.507E-23
23487.000,7.506E-23
23488.000,7.505E-23
23489.000,7.505E-23
23490.000,7.504E-23
23491.000,7.503E-23
23492.000,7.502E-23
23493.000,7.501E-23
23494.000,7.500E-23
23495.000,7.499E-23
23496.000,7.496E-23
23497.000,7.493E-23
23498.000,7.489E-23
23499.000,7.486E-23
23500.000,7.483E-23
23501.000,7.480E-23
23502.000,7.476E-23
23503.000,7.473E-23
23504.000,7.470E-23
23505.000,7.467E-23
23506.000,7.464E-23
23507.000,7.460E-23
23508.000,7.457E-23
23509.000,7.454E-23
23510.000,7.449E-23
23511.000,7.444E-23
23512.000,7.439E-23
23513.000,7.434E-23
23514.000,7.429E-23
23515.000,7.424E-23
23516.000,7.420E-23
23517.000,7.415E-23
23518.000,7.410E-23
23519.000,7.405E-23
23520.000,7.400E-23
23521.000,7.395E-23
23522.000,7.390E-23
23523.000,7.382E-23
23524.000,7.374E-23
23525.000,7.367E-23
23526.000,7.359E-23
23527.000,7.351E-23
23528.000,7.343E-23
23529.000,7.335E-23
23530.000,7.328E-23
23531.000,7.320E-23
23532.000,7.312E-23
23533.000,7.304E-23
23534.000,7.297E-23
23535.000,7.289E-23
23536.000,7.281E-23
23537.000,7.270E-23
23538.000,7.260E-23
23539.000,7.249E-23
23540.000,7.239E-23
23541.000,7.228E-23
23542.000,7.217E-23
23543.000,7.207E-23
23544.000,7.196E-23
23545.000,7.185E-23
23546.000,7.175E-23
23547.000,7.164E-23
23548.000,7.154E-23
23549.000,7.143E-23
23550.000,7.131E-23
23551.000,7.118E-23
23552.000,7.106E-23
23553.000,7.093E-23
23554.000,7.081E-23
23555.000,7.068E-23
23556.000,7.056E-23
23557.000,7.044E-23
23558.000,7.031E-23
23559.000,7.019E-23
23560.000,7.006E-23
23561.000,6.994E-23
23562.000,6.981E-23
23563.000,6.969E-23
23564.000,6.954E-23
23565.000,6.939E-23
23566.000,6.923E-23
23567.000,6.908E-23
23568.000,6.893E-23
23569.000,6.878E-23
23570.000,6.862E-23
23571.000,6.847E-23
23572.000,6.832E-23
23573.000,6.817E-23
23574.000,6.801E-23
23575.000,6.786E-23
23576.000,6.771E-23
23577.000,6.755E-23
23578.000,6.740E-23
23579.000,6.724E-23
23580.000,6.709E-23
23581.000,6.693E-23
23582.000,6.678E-23
23583.000,6.662E-23
23584.000,6.646E-23
23585.000,6.631E-23
23586.000,6.615E-23
23587.000,6.600E-23
23588.000,6.584E-23
23589.000,6.569E-23
23590.000,6.553E-23
23591.000,6.536E-23
23592.000,6.518E-23
23593.000,6.501E-23
23594.000,6.484E-23
23595.000,6.466E-23
23596.000,6.449E-23
23597.000,6.432E-23
23598.000,6.415E-23
23599.000,6.397E-23
23600.000,6.380E-23
23601.000,6.363E-23
23602.000,6.345E-23
23603.000,6.328E-23
23604.000,6.311E-23
23605.000,6.295E-23
23606.000,6.278E-23
23607.000,6.262E-23
23608.000,6.245E-23
23609.000,6.229E-23
23610.000,6.212E-23
23611.000,6.195E-23
23612.000,6.179E-23
23613.000,6.162E-23
23614.000,6.146E-23
23615.000,6.129E-23
23616.000,6.113E-23
23617.000,6.096E-23
23618.000,6.079E-23
23619.000,6.061E-23
23620.000,6.044E-23
23621.000,6.027E-23
23622.000,6.009E-23
23623.000,5.992E-23
23624.000,5.975E-23
23625.000,5.958E-23
23626.000,5.940E-23
23627.000,5.923E-23
23628.000,5.906E-23
23629.000,5.888E-23
23630.000,5.871E-23
23631.000,5.854E-23
23632.000,5.837E-23
23633.000,5.821E-23
23634.000,5.804E-23
23635.000,5.787E-23
23636.000,5.770E-23
23637.000,5.753E-23
23638.000,5.737E-23
23639.000,5.720E-23
23640.000,5.703E-23
23641.000,5.686E-23
23642.000,5.670E-23
23643.000,5.653E-23
23644.000,5.636E-23
23645.000,5.621E-23
23646.000,5.606E-23
23647.000,5.591E-23
23648.000,5.576E-23
23649.000,5.561E-23
23650.000,5.546E-23
23651.000,5.531E-23
23652.000,5.516E-23
23653.000,5.501E-23
23654.000,5.486E-23
23655.000,5.471E-23
23656.000,5.456E-23
23657.000,5.441E-23
23658.000,5.426E-23
23659.000,5.409E-23
23660.000,5.392E-23
23661.000,5.375E-23
23662.000,5.359E-23
23663.000,5.342E-23
23664.000,5.325E-23
23665.000,5.308E-23
23666.000,5.291E-23
23667.000,5.274E-23
23668.000,5.258E-23
23669.000,5.241E-23
23670.000,5.224E-23
23671.000,5.207E-23
23672.000,5.192E-23
23673.000,5.176E-23
23674.000,5.161E-23
23675.000,5.146E-23
23676.000,5.131E-23
23677.000,5.115E-23
23678.000,5.100E-23
23679.000,5.085E-23
23680.000,5.069E-23
23681.000,5.054E-23
23682.000,5.039E-23
23683.000,5.024E-23
23684.000,5.008E-23
23685.000,4.993E-23
23686.000,4.979E-23
23687.000,4.964E-23
23688.000,4.950E-23
23689.000,4.936E-23
23690.000,4.921E-23
23691.000,4.907E-23
23692.000,4.893E-23
23693.000,4.878E-23
23694.000,4.864E-23
23695.000,4.849E-23
23696.000,4.835E-23
23697.000,4.821E-23
23698.000,4.806E-23
23699.000,4.792E-23
23700.000,4.778E-23
23701.000,4.764E-23
23702.000,4.750E-23
23703.000,4.735E-23
23704.000,4.721E-23
23705.000,4.707E-23
23706.000,4.693E-23
23707.000,4.679E-23
23708.000,4.665E-23
23709.000,4.650E-23
23710.000,4.636E-23
23711.000,4.622E-23
23712.000,4.608E-23
23713.000,4.596E-23
23714.000,4.583E-23
23715.000,4.571E-23
